"STATION","NAME","DATE","TMAX"
"TU000017062","ISTANBUL, TU","1985-10-25","56"
"TU000017062","ISTANBUL, TU","1985-10-26","55"
"TU000017062","ISTANBUL, TU","1985-10-27","56"
"TU000017062","ISTANBUL, TU","1985-10-28","58"
"TU000017062","ISTANBUL, TU","1985-10-29","61"
"TU000017062","ISTANBUL, TU","1985-10-30","59"
"TU000017062","ISTANBUL, TU","1985-10-31","60"
"TU000017062","ISTANBUL, TU","1985-11-01","66"
"TU000017062","ISTANBUL, TU","1985-11-02","69"
"TU000017062","ISTANBUL, TU","1985-11-03","66"
"TU000017062","ISTANBUL, TU","1985-11-04","61"
"TU000017062","ISTANBUL, TU","1985-11-05","65"
"TU000017062","ISTANBUL, TU","1985-11-06","65"
"TU000017062","ISTANBUL, TU","1985-11-07","62"
"TU000017062","ISTANBUL, TU","1985-11-08","54"
"TU000017062","ISTANBUL, TU","1985-11-09","58"
"TU000017062","ISTANBUL, TU","1985-11-10","59"
"TU000017062","ISTANBUL, TU","1985-11-11","59"
"TU000017062","ISTANBUL, TU","1985-11-12","64"
"TU000017062","ISTANBUL, TU","1985-11-13","66"
"TU000017062","ISTANBUL, TU","1985-11-14","67"
"TU000017062","ISTANBUL, TU","1985-11-15","59"
"TU000017062","ISTANBUL, TU","1985-11-16","49"
"TU000017062","ISTANBUL, TU","1985-11-17","54"
"TU000017062","ISTANBUL, TU","1985-11-18","53"
"TU000017062","ISTANBUL, TU","1985-11-19","57"
"TU000017062","ISTANBUL, TU","1985-11-20","53"
"TU000017062","ISTANBUL, TU","1985-11-21","59"
"TU000017062","ISTANBUL, TU","1985-11-22","58"
"TU000017062","ISTANBUL, TU","1985-11-23","56"
"TU000017062","ISTANBUL, TU","1985-11-24","62"
"TU000017062","ISTANBUL, TU","1985-11-25","63"
"TU000017062","ISTANBUL, TU","1985-11-26","58"
"TU000017062","ISTANBUL, TU","1985-11-27","64"
"TU000017062","ISTANBUL, TU","1985-11-28","61"
"TU000017062","ISTANBUL, TU","1985-11-29","59"
"TU000017062","ISTANBUL, TU","1985-11-30","47"
"TU000017062","ISTANBUL, TU","1985-12-01","50"
"TU000017062","ISTANBUL, TU","1985-12-02","49"
"TU000017062","ISTANBUL, TU","1985-12-03","54"
"TU000017062","ISTANBUL, TU","1985-12-04","60"
"TU000017062","ISTANBUL, TU","1985-12-05","60"
"TU000017062","ISTANBUL, TU","1985-12-06","62"
"TU000017062","ISTANBUL, TU","1985-12-07","61"
"TU000017062","ISTANBUL, TU","1985-12-08","63"
"TU000017062","ISTANBUL, TU","1985-12-09","53"
"TU000017062","ISTANBUL, TU","1985-12-10","53"
"TU000017062","ISTANBUL, TU","1985-12-11","54"
"TU000017062","ISTANBUL, TU","1985-12-12","53"
"TU000017062","ISTANBUL, TU","1985-12-13","52"
"TU000017062","ISTANBUL, TU","1985-12-14","49"
"TU000017062","ISTANBUL, TU","1985-12-15","48"
"TU000017062","ISTANBUL, TU","1985-12-16","52"
"TU000017062","ISTANBUL, TU","1985-12-17","54"
"TU000017062","ISTANBUL, TU","1985-12-18","53"
"TU000017062","ISTANBUL, TU","1985-12-19","44"
"TU000017062","ISTANBUL, TU","1985-12-20","44"
"TU000017062","ISTANBUL, TU","1985-12-21","42"
"TU000017062","ISTANBUL, TU","1985-12-22","47"
"TU000017062","ISTANBUL, TU","1985-12-23","50"
"TU000017062","ISTANBUL, TU","1985-12-24","51"
"TU000017062","ISTANBUL, TU","1985-12-25","49"
"TU000017062","ISTANBUL, TU","1985-12-26","51"
"TU000017062","ISTANBUL, TU","1985-12-27","55"
"TU000017062","ISTANBUL, TU","1985-12-28","53"
"TU000017062","ISTANBUL, TU","1985-12-29","57"
"TU000017062","ISTANBUL, TU","1985-12-30","61"
"TU000017062","ISTANBUL, TU","1985-12-31","60"
"TU000017062","ISTANBUL, TU","1986-01-01","60"
"TU000017062","ISTANBUL, TU","1986-01-02","57"
"TU000017062","ISTANBUL, TU","1986-01-03","58"
"TU000017062","ISTANBUL, TU","1986-01-04","60"
"TU000017062","ISTANBUL, TU","1986-01-05","60"
"TU000017062","ISTANBUL, TU","1986-01-06","55"
"TU000017062","ISTANBUL, TU","1986-01-07","57"
"TU000017062","ISTANBUL, TU","1986-01-08","51"
"TU000017062","ISTANBUL, TU","1986-01-09","53"
"TU000017062","ISTANBUL, TU","1986-01-10","47"
"TU000017062","ISTANBUL, TU","1986-01-11","41"
"TU000017062","ISTANBUL, TU","1986-01-12","45"
"TU000017062","ISTANBUL, TU","1986-01-13","44"
"TU000017062","ISTANBUL, TU","1986-01-14","46"
"TU000017062","ISTANBUL, TU","1986-01-15","53"
"TU000017062","ISTANBUL, TU","1986-01-16","53"
"TU000017062","ISTANBUL, TU","1986-01-17","57"
"TU000017062","ISTANBUL, TU","1986-01-18","38"
"TU000017062","ISTANBUL, TU","1986-01-19","46"
"TU000017062","ISTANBUL, TU","1986-01-20","50"
"TU000017062","ISTANBUL, TU","1986-01-21","51"
"TU000017062","ISTANBUL, TU","1986-01-22","52"
"TU000017062","ISTANBUL, TU","1986-01-23","56"
"TU000017062","ISTANBUL, TU","1986-01-24","56"
"TU000017062","ISTANBUL, TU","1986-01-25","58"
"TU000017062","ISTANBUL, TU","1986-01-26","54"
"TU000017062","ISTANBUL, TU","1986-01-27","49"
"TU000017062","ISTANBUL, TU","1986-01-28","52"
"TU000017062","ISTANBUL, TU","1986-01-29","49"
"TU000017062","ISTANBUL, TU","1986-01-30","45"
"TU000017062","ISTANBUL, TU","1986-01-31","50"
"TU000017062","ISTANBUL, TU","1986-02-01","51"
"TU000017062","ISTANBUL, TU","1986-02-02","49"
"TU000017062","ISTANBUL, TU","1986-02-03","49"
"TU000017062","ISTANBUL, TU","1986-02-04","36"
"TU000017062","ISTANBUL, TU","1986-02-05","42"
"TU000017062","ISTANBUL, TU","1986-02-06","44"
"TU000017062","ISTANBUL, TU","1986-02-07","51"
"TU000017062","ISTANBUL, TU","1986-02-08","56"
"TU000017062","ISTANBUL, TU","1986-02-09","50"
"TU000017062","ISTANBUL, TU","1986-02-10","54"
"TU000017062","ISTANBUL, TU","1986-02-11","45"
"TU000017062","ISTANBUL, TU","1986-02-12","48"
"TU000017062","ISTANBUL, TU","1986-02-13","48"
"TU000017062","ISTANBUL, TU","1986-02-14","40"
"TU000017062","ISTANBUL, TU","1986-02-15","40"
"TU000017062","ISTANBUL, TU","1986-02-16","52"
"TU000017062","ISTANBUL, TU","1986-02-17","60"
"TU000017062","ISTANBUL, TU","1986-02-18","59"
"TU000017062","ISTANBUL, TU","1986-02-19","62"
"TU000017062","ISTANBUL, TU","1986-02-20","59"
"TU000017062","ISTANBUL, TU","1986-02-21","57"
"TU000017062","ISTANBUL, TU","1986-02-22","62"
"TU000017062","ISTANBUL, TU","1986-02-23","61"
"TU000017062","ISTANBUL, TU","1986-02-24","58"
"TU000017062","ISTANBUL, TU","1986-02-25","56"
"TU000017062","ISTANBUL, TU","1986-02-26","40"
"TU000017062","ISTANBUL, TU","1986-02-27","35"
"TU000017062","ISTANBUL, TU","1986-02-28","35"
"TU000017062","ISTANBUL, TU","1986-03-01","39"
"TU000017062","ISTANBUL, TU","1986-03-02","46"
"TU000017062","ISTANBUL, TU","1986-03-03","54"
"TU000017062","ISTANBUL, TU","1986-03-04","47"
"TU000017062","ISTANBUL, TU","1986-03-05","44"
"TU000017062","ISTANBUL, TU","1986-03-06","47"
"TU000017062","ISTANBUL, TU","1986-03-07","47"
"TU000017062","ISTANBUL, TU","1986-03-08","46"
"TU000017062","ISTANBUL, TU","1986-03-09","42"
"TU000017062","ISTANBUL, TU","1986-03-10","44"
"TU000017062","ISTANBUL, TU","1986-03-11","45"
"TU000017062","ISTANBUL, TU","1986-03-12","46"
"TU000017062","ISTANBUL, TU","1986-03-13","46"
"TU000017062","ISTANBUL, TU","1986-03-14","45"
"TU000017062","ISTANBUL, TU","1986-03-15","46"
"TU000017062","ISTANBUL, TU","1986-03-16","44"
"TU000017062","ISTANBUL, TU","1986-03-17","42"
"TU000017062","ISTANBUL, TU","1986-03-18","46"
"TU000017062","ISTANBUL, TU","1986-03-19","45"
"TU000017062","ISTANBUL, TU","1986-03-20","43"
"TU000017062","ISTANBUL, TU","1986-03-21","49"
"TU000017062","ISTANBUL, TU","1986-03-22","50"
"TU000017062","ISTANBUL, TU","1986-03-23","46"
"TU000017062","ISTANBUL, TU","1986-03-24","53"
"TU000017062","ISTANBUL, TU","1986-03-25","63"
"TU000017062","ISTANBUL, TU","1986-03-26","66"
"TU000017062","ISTANBUL, TU","1986-03-27","67"
"TU000017062","ISTANBUL, TU","1986-03-28","68"
"TU000017062","ISTANBUL, TU","1986-03-29","57"
"TU000017062","ISTANBUL, TU","1986-03-30","52"
"TU000017062","ISTANBUL, TU","1986-03-31","58"
"TU000017062","ISTANBUL, TU","1986-04-01","61"
"TU000017062","ISTANBUL, TU","1986-04-02","64"
"TU000017062","ISTANBUL, TU","1986-04-03","59"
"TU000017062","ISTANBUL, TU","1986-04-04","56"
"TU000017062","ISTANBUL, TU","1986-04-05","69"
"TU000017062","ISTANBUL, TU","1986-04-06","56"
"TU000017062","ISTANBUL, TU","1986-04-07","65"
"TU000017062","ISTANBUL, TU","1986-04-08","68"
"TU000017062","ISTANBUL, TU","1986-04-09","67"
"TU000017062","ISTANBUL, TU","1986-04-10","74"
"TU000017062","ISTANBUL, TU","1986-04-11","63"
"TU000017062","ISTANBUL, TU","1986-04-12","75"
"TU000017062","ISTANBUL, TU","1986-04-13","69"
"TU000017062","ISTANBUL, TU","1986-04-14","62"
"TU000017062","ISTANBUL, TU","1986-04-15","55"
"TU000017062","ISTANBUL, TU","1986-04-16","65"
"TU000017062","ISTANBUL, TU","1986-04-17","65"
"TU000017062","ISTANBUL, TU","1986-04-18","65"
"TU000017062","ISTANBUL, TU","1986-04-19","71"
"TU000017062","ISTANBUL, TU","1986-04-20","65"
"TU000017062","ISTANBUL, TU","1986-04-21","54"
"TU000017062","ISTANBUL, TU","1986-04-22","61"
"TU000017062","ISTANBUL, TU","1986-04-23","66"
"TU000017062","ISTANBUL, TU","1986-04-24","63"
"TU000017062","ISTANBUL, TU","1986-04-25","62"
"TU000017062","ISTANBUL, TU","1986-04-26","69"
"TU000017062","ISTANBUL, TU","1986-04-27","78"
"TU000017062","ISTANBUL, TU","1986-04-28","79"
"TU000017062","ISTANBUL, TU","1986-04-29","77"
"TU000017062","ISTANBUL, TU","1986-04-30","63"
"TU000017062","ISTANBUL, TU","1986-05-01","70"
"TU000017062","ISTANBUL, TU","1986-05-02","66"
"TU000017062","ISTANBUL, TU","1986-05-03","68"
"TU000017062","ISTANBUL, TU","1986-05-04","68"
"TU000017062","ISTANBUL, TU","1986-05-05","67"
"TU000017062","ISTANBUL, TU","1986-05-06","63"
"TU000017062","ISTANBUL, TU","1986-05-07","63"
"TU000017062","ISTANBUL, TU","1986-05-08","59"
"TU000017062","ISTANBUL, TU","1986-05-09","58"
"TU000017062","ISTANBUL, TU","1986-05-10","61"
"TU000017062","ISTANBUL, TU","1986-05-11","63"
"TU000017062","ISTANBUL, TU","1986-05-12","61"
"TU000017062","ISTANBUL, TU","1986-05-13","61"
"TU000017062","ISTANBUL, TU","1986-05-14","67"
"TU000017062","ISTANBUL, TU","1986-05-15","66"
"TU000017062","ISTANBUL, TU","1986-05-16","73"
"TU000017062","ISTANBUL, TU","1986-05-17","70"
"TU000017062","ISTANBUL, TU","1986-05-18","66"
"TU000017062","ISTANBUL, TU","1986-05-19","69"
"TU000017062","ISTANBUL, TU","1986-05-20","69"
"TU000017062","ISTANBUL, TU","1986-05-21","66"
"TU000017062","ISTANBUL, TU","1986-05-22","68"
"TU000017062","ISTANBUL, TU","1986-05-23","74"
"TU000017062","ISTANBUL, TU","1986-05-24","74"
"TU000017062","ISTANBUL, TU","1986-05-25","72"
"TU000017062","ISTANBUL, TU","1986-05-26","69"
"TU000017062","ISTANBUL, TU","1986-05-27","74"
"TU000017062","ISTANBUL, TU","1986-05-28","72"
"TU000017062","ISTANBUL, TU","1986-05-29","72"
"TU000017062","ISTANBUL, TU","1986-05-30","74"
"TU000017062","ISTANBUL, TU","1986-05-31","79"
"TU000017062","ISTANBUL, TU","1986-06-01","85"
"TU000017062","ISTANBUL, TU","1986-06-02","85"
"TU000017062","ISTANBUL, TU","1986-06-03","80"
"TU000017062","ISTANBUL, TU","1986-06-04","73"
"TU000017062","ISTANBUL, TU","1986-06-05","81"
"TU000017062","ISTANBUL, TU","1986-06-06","89"
"TU000017062","ISTANBUL, TU","1986-06-07","88"
"TU000017062","ISTANBUL, TU","1986-06-08","86"
"TU000017062","ISTANBUL, TU","1986-06-09","81"
"TU000017062","ISTANBUL, TU","1986-06-10","78"
"TU000017062","ISTANBUL, TU","1986-06-11","71"
"TU000017062","ISTANBUL, TU","1986-06-12","71"
"TU000017062","ISTANBUL, TU","1986-06-13","76"
"TU000017062","ISTANBUL, TU","1986-06-14","80"
"TU000017062","ISTANBUL, TU","1986-06-15","83"
"TU000017062","ISTANBUL, TU","1986-06-16","86"
"TU000017062","ISTANBUL, TU","1986-06-17","81"
"TU000017062","ISTANBUL, TU","1986-06-18","84"
"TU000017062","ISTANBUL, TU","1986-06-19","83"
"TU000017062","ISTANBUL, TU","1986-06-20","81"
"TU000017062","ISTANBUL, TU","1986-06-21","78"
"TU000017062","ISTANBUL, TU","1986-06-22","77"
"TU000017062","ISTANBUL, TU","1986-06-23","83"
"TU000017062","ISTANBUL, TU","1986-06-24","80"
"TU000017062","ISTANBUL, TU","1986-06-25","80"
"TU000017062","ISTANBUL, TU","1986-06-26","74"
"TU000017062","ISTANBUL, TU","1986-06-27","73"
"TU000017062","ISTANBUL, TU","1986-06-28","73"
"TU000017062","ISTANBUL, TU","1986-06-29","72"
"TU000017062","ISTANBUL, TU","1986-06-30","80"
"TU000017062","ISTANBUL, TU","1986-07-01","87"
"TU000017062","ISTANBUL, TU","1986-07-02","88"
"TU000017062","ISTANBUL, TU","1986-07-03","81"
"TU000017062","ISTANBUL, TU","1986-07-04","81"
"TU000017062","ISTANBUL, TU","1986-07-05","81"
"TU000017062","ISTANBUL, TU","1986-07-06","82"
"TU000017062","ISTANBUL, TU","1986-07-07","81"
"TU000017062","ISTANBUL, TU","1986-07-08","89"
"TU000017062","ISTANBUL, TU","1986-07-09","79"
"TU000017062","ISTANBUL, TU","1986-07-10","79"
"TU000017062","ISTANBUL, TU","1986-07-11","80"
"TU000017062","ISTANBUL, TU","1986-07-12","81"
"TU000017062","ISTANBUL, TU","1986-07-13","83"
"TU000017062","ISTANBUL, TU","1986-07-14","84"
"TU000017062","ISTANBUL, TU","1986-07-15","85"
"TU000017062","ISTANBUL, TU","1986-07-16","83"
"TU000017062","ISTANBUL, TU","1986-07-17","81"
"TU000017062","ISTANBUL, TU","1986-07-18","82"
"TU000017062","ISTANBUL, TU","1986-07-19","81"
"TU000017062","ISTANBUL, TU","1986-07-20","84"
"TU000017062","ISTANBUL, TU","1986-07-21","87"
"TU000017062","ISTANBUL, TU","1986-07-22","84"
"TU000017062","ISTANBUL, TU","1986-07-23","87"
"TU000017062","ISTANBUL, TU","1986-07-24","87"
"TU000017062","ISTANBUL, TU","1986-07-25","88"
"TU000017062","ISTANBUL, TU","1986-07-26","81"
"TU000017062","ISTANBUL, TU","1986-07-27","83"
"TU000017062","ISTANBUL, TU","1986-07-28","82"
"TU000017062","ISTANBUL, TU","1986-07-29","78"
"TU000017062","ISTANBUL, TU","1986-07-30","78"
"TU000017062","ISTANBUL, TU","1986-07-31","81"
"TU000017062","ISTANBUL, TU","1986-08-01","85"
"TU000017062","ISTANBUL, TU","1986-08-02","84"
"TU000017062","ISTANBUL, TU","1986-08-03","85"
"TU000017062","ISTANBUL, TU","1986-08-04","84"
"TU000017062","ISTANBUL, TU","1986-08-05","86"
"TU000017062","ISTANBUL, TU","1986-08-06","85"
"TU000017062","ISTANBUL, TU","1986-08-07","85"
"TU000017062","ISTANBUL, TU","1986-08-08","85"
"TU000017062","ISTANBUL, TU","1986-08-09","86"
"TU000017062","ISTANBUL, TU","1986-08-10","90"
"TU000017062","ISTANBUL, TU","1986-08-11","89"
"TU000017062","ISTANBUL, TU","1986-08-12","87"
"TU000017062","ISTANBUL, TU","1986-08-13","88"
"TU000017062","ISTANBUL, TU","1986-08-14","92"
"TU000017062","ISTANBUL, TU","1986-08-15","83"
"TU000017062","ISTANBUL, TU","1986-08-16","82"
"TU000017062","ISTANBUL, TU","1986-08-17","83"
"TU000017062","ISTANBUL, TU","1986-08-18","83"
"TU000017062","ISTANBUL, TU","1986-08-19","86"
"TU000017062","ISTANBUL, TU","1986-08-20","88"
"TU000017062","ISTANBUL, TU","1986-08-21","88"
"TU000017062","ISTANBUL, TU","1986-08-22","83"
"TU000017062","ISTANBUL, TU","1986-08-23","83"
"TU000017062","ISTANBUL, TU","1986-08-24","83"
"TU000017062","ISTANBUL, TU","1986-08-25","91"
"TU000017062","ISTANBUL, TU","1986-08-26","81"
"TU000017062","ISTANBUL, TU","1986-08-27","80"
"TU000017062","ISTANBUL, TU","1986-08-28","81"
"TU000017062","ISTANBUL, TU","1986-08-29","84"
"TU000017062","ISTANBUL, TU","1986-08-30","86"
"TU000017062","ISTANBUL, TU","1986-08-31","75"
"TU000017062","ISTANBUL, TU","1986-09-01","75"
"TU000017062","ISTANBUL, TU","1986-09-02","73"
"TU000017062","ISTANBUL, TU","1986-09-03","77"
"TU000017062","ISTANBUL, TU","1986-09-04","77"
"TU000017062","ISTANBUL, TU","1986-09-05","74"
"TU000017062","ISTANBUL, TU","1986-09-06","74"
"TU000017062","ISTANBUL, TU","1986-09-07","77"
"TU000017062","ISTANBUL, TU","1986-09-08","78"
"TU000017062","ISTANBUL, TU","1986-09-09","78"
"TU000017062","ISTANBUL, TU","1986-09-10","79"
"TU000017062","ISTANBUL, TU","1986-09-11","83"
"TU000017062","ISTANBUL, TU","1986-09-12","82"
"TU000017062","ISTANBUL, TU","1986-09-13","81"
"TU000017062","ISTANBUL, TU","1986-09-14","81"
"TU000017062","ISTANBUL, TU","1986-09-15","85"
"TU000017062","ISTANBUL, TU","1986-09-16","84"
"TU000017062","ISTANBUL, TU","1986-09-17","83"
"TU000017062","ISTANBUL, TU","1986-09-18","82"
"TU000017062","ISTANBUL, TU","1986-09-19","83"
"TU000017062","ISTANBUL, TU","1986-09-20","69"
"TU000017062","ISTANBUL, TU","1986-09-21","71"
"TU000017062","ISTANBUL, TU","1986-09-22","71"
"TU000017062","ISTANBUL, TU","1986-09-23","76"
"TU000017062","ISTANBUL, TU","1986-09-24","80"
"TU000017062","ISTANBUL, TU","1986-09-25","80"
"TU000017062","ISTANBUL, TU","1986-09-26","78"
"TU000017062","ISTANBUL, TU","1986-09-27","78"
"TU000017062","ISTANBUL, TU","1986-09-28","76"
"TU000017062","ISTANBUL, TU","1986-09-29","69"
"TU000017062","ISTANBUL, TU","1986-09-30","69"
"TU000017062","ISTANBUL, TU","1986-10-01","64"
"TU000017062","ISTANBUL, TU","1986-10-02","63"
"TU000017062","ISTANBUL, TU","1986-10-03","76"
"TU000017062","ISTANBUL, TU","1986-10-04","67"
"TU000017062","ISTANBUL, TU","1986-10-05","72"
"TU000017062","ISTANBUL, TU","1986-10-06","75"
"TU000017062","ISTANBUL, TU","1986-10-07","67"
"TU000017062","ISTANBUL, TU","1986-10-08","67"
"TU000017062","ISTANBUL, TU","1986-10-09","70"
"TU000017062","ISTANBUL, TU","1986-10-10","65"
"TU000017062","ISTANBUL, TU","1986-10-11","70"
"TU000017062","ISTANBUL, TU","1986-10-12","70"
"TU000017062","ISTANBUL, TU","1986-10-13","64"
"TU000017062","ISTANBUL, TU","1986-10-14","60"
"TU000017062","ISTANBUL, TU","1986-10-15","62"
"TU000017062","ISTANBUL, TU","1986-10-16","62"
"TU000017062","ISTANBUL, TU","1986-10-17","58"
"TU000017062","ISTANBUL, TU","1986-10-18","57"
"TU000017062","ISTANBUL, TU","1986-10-19","61"
"TU000017062","ISTANBUL, TU","1986-10-20","69"
"TU000017062","ISTANBUL, TU","1986-10-21","67"
"TU000017062","ISTANBUL, TU","1986-10-22","65"
"TU000017062","ISTANBUL, TU","1986-10-23","70"
"TU000017062","ISTANBUL, TU","1986-10-24","72"
"TU000017062","ISTANBUL, TU","1986-10-25","67"
"TU000017062","ISTANBUL, TU","1986-10-26","60"
"TU000017062","ISTANBUL, TU","1986-10-27","67"
"TU000017062","ISTANBUL, TU","1986-10-28","62"
"TU000017062","ISTANBUL, TU","1986-10-29","58"
"TU000017062","ISTANBUL, TU","1986-10-30","60"
"TU000017062","ISTANBUL, TU","1986-10-31","59"
"TU000017062","ISTANBUL, TU","1986-11-01","57"
"TU000017062","ISTANBUL, TU","1986-11-02","57"
"TU000017062","ISTANBUL, TU","1986-11-03","62"
"TU000017062","ISTANBUL, TU","1986-11-04","61"
"TU000017062","ISTANBUL, TU","1986-11-05","56"
"TU000017062","ISTANBUL, TU","1986-11-06","52"
"TU000017062","ISTANBUL, TU","1986-11-07","50"
"TU000017062","ISTANBUL, TU","1986-11-08","51"
"TU000017062","ISTANBUL, TU","1986-11-09","49"
"TU000017062","ISTANBUL, TU","1986-11-10","49"
"TU000017062","ISTANBUL, TU","1986-11-11","54"
"TU000017062","ISTANBUL, TU","1986-11-12","56"
"TU000017062","ISTANBUL, TU","1986-11-13","57"
"TU000017062","ISTANBUL, TU","1986-11-14","59"
"TU000017062","ISTANBUL, TU","1986-11-15","58"
"TU000017062","ISTANBUL, TU","1986-11-16","53"
"TU000017062","ISTANBUL, TU","1986-11-17","53"
"TU000017062","ISTANBUL, TU","1986-11-18","54"
"TU000017062","ISTANBUL, TU","1986-11-19","56"
"TU000017062","ISTANBUL, TU","1986-11-20","58"
"TU000017062","ISTANBUL, TU","1986-11-21","57"
"TU000017062","ISTANBUL, TU","1986-11-22","56"
"TU000017062","ISTANBUL, TU","1986-11-23","56"
"TU000017062","ISTANBUL, TU","1986-11-24","62"
"TU000017062","ISTANBUL, TU","1986-11-25","58"
"TU000017062","ISTANBUL, TU","1986-11-26","53"
"TU000017062","ISTANBUL, TU","1986-11-27","53"
"TU000017062","ISTANBUL, TU","1986-11-28","50"
"TU000017062","ISTANBUL, TU","1986-11-29","50"
"TU000017062","ISTANBUL, TU","1986-11-30","47"
"TU000017062","ISTANBUL, TU","1986-12-01","45"
"TU000017062","ISTANBUL, TU","1986-12-02","46"
"TU000017062","ISTANBUL, TU","1986-12-03","49"
"TU000017062","ISTANBUL, TU","1986-12-04","51"
"TU000017062","ISTANBUL, TU","1986-12-05","56"
"TU000017062","ISTANBUL, TU","1986-12-06","58"
"TU000017062","ISTANBUL, TU","1986-12-07","53"
"TU000017062","ISTANBUL, TU","1986-12-08","51"
"TU000017062","ISTANBUL, TU","1986-12-09","48"
"TU000017062","ISTANBUL, TU","1986-12-10","51"
"TU000017062","ISTANBUL, TU","1986-12-11","47"
"TU000017062","ISTANBUL, TU","1986-12-12","47"
"TU000017062","ISTANBUL, TU","1986-12-13","43"
"TU000017062","ISTANBUL, TU","1986-12-14","52"
"TU000017062","ISTANBUL, TU","1986-12-15","56"
"TU000017062","ISTANBUL, TU","1986-12-16","57"
"TU000017062","ISTANBUL, TU","1986-12-17","58"
"TU000017062","ISTANBUL, TU","1986-12-18","55"
"TU000017062","ISTANBUL, TU","1986-12-19","50"
"TU000017062","ISTANBUL, TU","1986-12-20","53"
"TU000017062","ISTANBUL, TU","1986-12-21","48"
"TU000017062","ISTANBUL, TU","1986-12-22","48"
"TU000017062","ISTANBUL, TU","1986-12-23","50"
"TU000017062","ISTANBUL, TU","1986-12-24","42"
"TU000017062","ISTANBUL, TU","1986-12-25","46"
"TU000017062","ISTANBUL, TU","1986-12-26","46"
"TU000017062","ISTANBUL, TU","1986-12-27","34"
"TU000017062","ISTANBUL, TU","1986-12-28","38"
"TU000017062","ISTANBUL, TU","1986-12-29","44"
"TU000017062","ISTANBUL, TU","1986-12-30","52"
"TU000017062","ISTANBUL, TU","1986-12-31","56"
"TU000017062","ISTANBUL, TU","1987-01-01","53"
"TU000017062","ISTANBUL, TU","1987-01-02","54"
"TU000017062","ISTANBUL, TU","1987-01-03","56"
"TU000017062","ISTANBUL, TU","1987-01-04","40"
"TU000017062","ISTANBUL, TU","1987-01-05","35"
"TU000017062","ISTANBUL, TU","1987-01-06","42"
"TU000017062","ISTANBUL, TU","1987-01-07","46"
"TU000017062","ISTANBUL, TU","1987-01-08","45"
"TU000017062","ISTANBUL, TU","1987-01-09","39"
"TU000017062","ISTANBUL, TU","1987-01-10","42"
"TU000017062","ISTANBUL, TU","1987-01-11","55"
"TU000017062","ISTANBUL, TU","1987-01-12","58"
"TU000017062","ISTANBUL, TU","1987-01-13","56"
"TU000017062","ISTANBUL, TU","1987-01-14","57"
"TU000017062","ISTANBUL, TU","1987-01-15","61"
"TU000017062","ISTANBUL, TU","1987-01-16","63"
"TU000017062","ISTANBUL, TU","1987-01-17","53"
"TU000017062","ISTANBUL, TU","1987-01-18","47"
"TU000017062","ISTANBUL, TU","1987-01-19","47"
"TU000017062","ISTANBUL, TU","1987-01-20","46"
"TU000017062","ISTANBUL, TU","1987-01-21","42"
"TU000017062","ISTANBUL, TU","1987-01-22","37"
"TU000017062","ISTANBUL, TU","1987-01-23","36"
"TU000017062","ISTANBUL, TU","1987-01-24","39"
"TU000017062","ISTANBUL, TU","1987-01-25","32"
"TU000017062","ISTANBUL, TU","1987-01-26","43"
"TU000017062","ISTANBUL, TU","1987-01-27","49"
"TU000017062","ISTANBUL, TU","1987-01-28","51"
"TU000017062","ISTANBUL, TU","1987-01-29","58"
"TU000017062","ISTANBUL, TU","1987-01-30","52"
"TU000017062","ISTANBUL, TU","1987-01-31","40"
"TU000017062","ISTANBUL, TU","1987-02-01","42"
"TU000017062","ISTANBUL, TU","1987-02-02","43"
"TU000017062","ISTANBUL, TU","1987-02-03","43"
"TU000017062","ISTANBUL, TU","1987-02-04","40"
"TU000017062","ISTANBUL, TU","1987-02-05","42"
"TU000017062","ISTANBUL, TU","1987-02-06","46"
"TU000017062","ISTANBUL, TU","1987-02-07","41"
"TU000017062","ISTANBUL, TU","1987-02-08","45"
"TU000017062","ISTANBUL, TU","1987-02-09","45"
"TU000017062","ISTANBUL, TU","1987-02-10","52"
"TU000017062","ISTANBUL, TU","1987-02-11","59"
"TU000017062","ISTANBUL, TU","1987-02-12","59"
"TU000017062","ISTANBUL, TU","1987-02-13","64"
"TU000017062","ISTANBUL, TU","1987-02-14","64"
"TU000017062","ISTANBUL, TU","1987-02-15","63"
"TU000017062","ISTANBUL, TU","1987-02-16","63"
"TU000017062","ISTANBUL, TU","1987-02-17","64"
"TU000017062","ISTANBUL, TU","1987-02-18","50"
"TU000017062","ISTANBUL, TU","1987-02-19","49"
"TU000017062","ISTANBUL, TU","1987-02-20","62"
"TU000017062","ISTANBUL, TU","1987-02-21","66"
"TU000017062","ISTANBUL, TU","1987-02-22","64"
"TU000017062","ISTANBUL, TU","1987-02-23","66"
"TU000017062","ISTANBUL, TU","1987-02-24","62"
"TU000017062","ISTANBUL, TU","1987-02-25","35"
"TU000017062","ISTANBUL, TU","1987-02-26","37"
"TU000017062","ISTANBUL, TU","1987-02-27","41"
"TU000017062","ISTANBUL, TU","1987-02-28","40"
"TU000017062","ISTANBUL, TU","1987-03-01","48"
"TU000017062","ISTANBUL, TU","1987-03-02","45"
"TU000017062","ISTANBUL, TU","1987-03-03","54"
"TU000017062","ISTANBUL, TU","1987-03-04","41"
"TU000017062","ISTANBUL, TU","1987-03-05","27"
"TU000017062","ISTANBUL, TU","1987-03-06","27"
"TU000017062","ISTANBUL, TU","1987-03-07","33"
